City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches(last 3hrs),Snow inches(last 3hrs)
134,Paamiut,GL,2020-01-06 03:06:41,61.99,-49.67,12.29,95,100,34.38,snow,0.0,1.69
135,Galesong,ID,2020-01-06 03:06:41,-5.32,119.37,80.6,88,40,6.93,scattered clouds,0.0,0.0
136,Haines Junction,CA,2020-01-06 03:06:41,60.75,-137.51,-3.01,98,100,4.85,overcast clouds,0.0,0.0
137,Nizhneangarsk,RU,2020-01-06 03:06:41,55.78,109.57,0.57,80,0,1.52,clear sky,0.0,0.0
138,Minas Novas,BR,2020-01-06 03:03:26,-17.22,-42.59,66.54,97,68,0.45,broken clouds,0.0,0.0
139,Najran,SA,2020-01-06 03:06:41,17.54,44.22,62.6,59,0,5.82,clear sky,0.0,0.0
140,Antalaha,MG,2020-01-06 03:06:41,-14.9,50.28,80.06,78,86,8.55,light rain,0.81,0.0
141,Castro,CL,2020-01-06 03:06:41,-42.48,-73.76,51.8,81,90,4.7,light intensity shower rain,0.0,0.0
142,Kahului,US,2020-01-06 03:06:42,20.89,-156.47,82.4,54,20,17.22,few clouds,0.0,0.0
143,Bogale,MM,2020-01-06 03:06:42,16.29,95.4,81.88,60,4,7.7,clear sky,0.0,0.0
144,Port Elizabeth,US,2020-01-06 03:06:42,39.31,-74.98,37.4,73,1,4.94,clear sky,0.0,0.0
145,Yellowknife,CA,2020-01-06 03:02:49,62.45,-114.38,-18.0,75,5,5.82,clear sky,0.0,0.0
146,Hirara,JP,2020-01-06 03:06:42,24.8,125.28,75.2,60,75,13.87,broken clouds,0.0,0.0
147,Bambous Virieux,MU,2020-01-06 03:03:02,-20.34,57.76,75.2,94,40,10.29,shower rain,0.0,0.0
148,Yeppoon,AU,2020-01-06 03:06:42,-23.13,150.74,87.8,48,40,10.29,scattered clouds,0.0,0.0
149,Saint-Augustin,CA,2020-01-06 03:06:42,45.63,-73.98,17.01,78,20,3.36,few clouds,0.0,0.0
150,Honningsvag,NO,2020-01-06 03:06:42,70.98,25.97,26.19,76,100,14.85,overcast clouds,0.0,0.0
151,Beysehir,TR,2020-01-06 03:06:42,37.68,31.72,31.42,98,93,6.4,snow,0.0,5.44
152,Muros,ES,2020-01-06 03:06:42,42.77,-9.06,44.01,100,90,2.24,fog,0.0,0.0
153,Englewood,US,2020-01-06 03:06:42,39.65,-104.99,30.99,58,20,9.17,few clouds,0.0,0.0
154,Hami,CN,2020-01-06 03:06:43,42.84,93.51,22.86,38,99,1.16,overcast clouds,0.0,0.0
155,Bredasdorp,ZA,2020-01-06 03:02:55,-34.53,20.04,64.4,72,100,6.93,overcast clouds,0.0,0.0
156,Vite,ES,2020-01-06 03:06:43,42.89,-8.54,39.99,100,90,2.24,fog,0.0,0.0
157,Nalut,LY,2020-01-06 03:06:43,31.86,10.98,49.51,83,55,10.54,light rain,0.13,0.0
158,Aklavik,CA,2020-01-06 03:06:43,68.22,-135.01,-16.6,68,90,2.24,light snow,0.0,0.0
159,Tevriz,RU,2020-01-06 03:06:43,57.51,72.4,8.67,96,85,5.41,overcast clouds,0.0,0.0
160,Sinazongwe,ZM,2020-01-06 03:06:43,-17.26,27.46,74.8,82,100,1.88,overcast clouds,0.0,0.0
161,North Bend,US,2020-01-06 03:03:09,43.41,-124.22,48.0,87,40,4.7,scattered clouds,0.0,0.0
162,Rawalpindi,PK,2020-01-06 03:06:43,33.6,73.06,46.99,87,90,5.82,drizzle,0.0,0.0
163,Tessalit,ML,2020-01-06 03:06:43,20.2,1.01,52.03,28,3,12.28,clear sky,0.0,0.0
164,Butaritari,KI,2020-01-06 03:06:43,3.07,172.79,85.01,75,100,17.43,moderate rain,11.06,0.0
165,Kendari,ID,2020-01-06 03:06:43,-3.99,122.52,78.87,91,100,3.56,moderate rain,4.0,0.0
166,Puli,TW,2020-01-06 03:06:44,23.97,120.97,69.01,82,75,2.24,mist,0.0,0.0
167,Dong Hoi,VN,2020-01-06 03:06:45,17.48,106.6,74.95,75,8,5.21,clear sky,0.0,0.0
168,Port-Gentil,GA,2020-01-06 03:06:45,-0.72,8.78,82.04,76,100,5.66,light rain,0.63,0.0
169,Victoria,BN,2020-01-06 03:06:39,5.28,115.24,86.0,66,75,3.36,broken clouds,0.0,0.0
170,Cherskiy,RU,2020-01-06 03:06:45,68.75,161.3,-9.81,63,1,4.23,clear sky,0.0,0.0
171,Vangaindrano,MG,2020-01-06 03:06:45,-23.35,47.6,71.65,93,0,2.48,clear sky,0.0,0.0
172,College,US,2020-01-06 03:06:45,64.86,-147.8,-16.01,67,90,1.77,mist,0.0,0.0
173,Saint-Philippe,CA,2020-01-06 03:06:45,45.36,-73.48,19.99,66,90,5.82,overcast clouds,0.0,0.0
174,Vostok,RU,2020-01-06 03:06:45,46.45,135.83,10.76,87,36,3.06,scattered clouds,0.0,0.0
175,Nizwa,OM,2020-01-06 03:06:45,22.93,57.53,56.8,90,51,0.98,broken clouds,0.0,0.0
176,Santa Maria,BR,2020-01-06 03:04:54,-16.02,-48.01,69.8,94,75,6.93,broken clouds,0.0,0.0
177,Bangassou,CF,2020-01-06 03:06:46,4.74,22.82,67.24,43,100,3.13,overcast clouds,0.0,0.0
178,Iida,JP,2020-01-06 03:06:46,35.45,137.9,46.0,52,0,3.0,clear sky,0.0,0.0
179,Hambantota,LK,2020-01-06 03:06:46,6.12,81.12,78.8,94,20,8.05,few clouds,0.0,0.0
180,Pangnirtung,CA,2020-01-06 03:06:46,66.15,-65.72,-46.19,90,100,1.74,overcast clouds,0.0,0.0
181,Batsfjord,NO,2020-01-06 03:03:04,70.63,29.72,10.35,94,100,10.92,overcast clouds,0.0,0.0
182,Emerald,AU,2020-01-06 03:06:46,-23.53,148.16,89.6,46,90,13.87,overcast clouds,0.0,0.0
183,East London,ZA,2020-01-06 03:06:46,-33.02,27.91,71.82,77,44,5.39,scattered clouds,0.0,0.0
184,Madridejos,ES,2020-01-06 03:03:38,39.47,-3.54,32.0,97,0,3.02,clear sky,0.0,0.0
185,Mar Del Plata,AR,2020-01-06 03:06:46,-46.43,-67.52,56.43,57,64,23.22,broken clouds,0.0,0.0
186,Gobabis,NA,2020-01-06 03:06:46,-22.45,18.97,69.62,53,100,9.78,light rain,2.19,0.0
187,Imeni Poliny Osipenko,RU,2020-01-06 03:06:46,52.42,136.49,-1.43,83,0,4.52,clear sky,0.0,0.0
188,Lata,IN,2020-01-06 03:06:47,30.78,78.62,19.78,75,100,1.99,overcast clouds,0.0,0.0
189,Bodden Town,KY,2020-01-06 03:06:47,19.28,-81.25,78.8,78,40,14.99,scattered clouds,0.0,0.0
190,Shingu,JP,2020-01-06 03:06:47,33.72,135.99,48.2,39,20,4.7,few clouds,0.0,0.0
191,Valparaiso,US,2020-01-06 03:06:47,41.47,-87.06,39.2,93,40,13.87,scattered clouds,0.0,0.0
192,Tigil,RU,2020-01-06 03:03:54,57.8,158.67,7.47,73,0,2.55,clear sky,0.0,0.0
193,Berlevag,NO,2020-01-06 03:01:59,70.86,29.09,25.29,75,100,15.14,overcast clouds,0.0,0.0
194,Elizabeth City,US,2020-01-06 03:04:26,36.3,-76.22,43.0,71,1,7.87,clear sky,0.0,0.0
195,Barra Do Garcas,BR,2020-01-06 03:06:47,-15.89,-52.26,70.02,97,0,0.83,clear sky,0.0,0.0
196,Uong Bi,VN,2020-01-06 03:06:47,21.03,106.78,73.4,83,75,9.17,broken clouds,0.0,0.0
197,Srednekolymsk,RU,2020-01-06 03:03:36,67.46,153.71,-10.86,84,28,3.4,scattered clouds,0.0,0.0
198,Dali,CN,2020-01-06 03:06:47,34.79,109.94,35.91,94,100,4.18,light snow,0.0,0.13
199,Nova Vicosa,BR,2020-01-06 03:01:52,-17.89,-39.37,74.41,88,100,9.66,light rain,1.25,0.0
200,Coquimbo,CL,2020-01-06 03:06:48,-29.95,-71.34,62.6,72,0,2.24,clear sky,0.0,0.0
201,Cap-Aux-Meules,CA,2020-01-06 03:06:48,47.38,-61.86,26.6,73,90,34.45,light snow,0.0,0.0
202,Makakilo City,US,2020-01-06 03:06:48,21.35,-158.09,82.0,69,20,16.11,few clouds,0.0,0.0
203,Manoel Urbano,BR,2020-01-06 03:06:48,-8.84,-69.26,73.94,92,100,2.04,overcast clouds,0.0,0.0
204,Krasnozerskoye,RU,2020-01-06 03:06:48,53.98,79.24,12.88,96,92,8.46,overcast clouds,0.0,0.0
205,Norman Wells,CA,2020-01-06 03:06:48,65.28,-126.83,-36.4,73,20,3.36,few clouds,0.0,0.0
206,Matay,EG,2020-01-06 03:06:48,28.42,30.79,43.05,76,0,7.96,clear sky,0.0,0.0
207,Torbay,CA,2020-01-06 03:06:48,47.66,-52.73,32.0,100,90,31.09,snow,0.0,0.0
208,Provideniya,RU,2020-01-06 03:06:48,64.42,-173.23,-11.09,72,83,8.1,broken clouds,0.0,0.0
209,Saint George,GR,2020-01-06 03:06:49,39.45,22.34,42.8,83,90,11.41,light rain,0.0,0.0
210,Santa Vitoria Do Palmar,BR,2020-01-06 03:06:49,-33.52,-53.37,69.55,85,0,11.83,clear sky,0.0,0.0
211,Banepa,NP,2020-01-06 03:06:49,27.63,85.52,37.4,100,20,3.36,mist,0.0,0.0
212,Deputatskiy,RU,2020-01-06 03:06:49,69.3,139.9,-17.93,76,85,0.74,overcast clouds,0.0,0.0
213,Klaksvik,FO,2020-01-06 03:06:49,62.23,-6.59,48.2,100,100,19.46,light rain,0.0,0.0
214,Chumikan,RU,2020-01-06 03:06:49,54.72,135.31,4.08,80,0,3.31,clear sky,0.0,0.0
215,Linhares,BR,2020-01-06 03:06:49,-19.38,-40.06,72.95,96,99,8.14,light rain,1.88,0.0
216,Fukue,JP,2020-01-06 03:06:49,35.03,136.69,46.99,49,20,9.17,few clouds,0.0,0.0
217,Cidreira,BR,2020-01-06 03:06:49,-30.17,-50.22,74.7,84,0,23.15,clear sky,0.0,0.0
218,Kudahuvadhoo,MV,2020-01-06 03:06:49,2.67,72.89,82.49,78,100,11.43,light rain,0.38,0.0
219,Channel-Port Aux Basques,CA,2020-01-06 03:06:49,47.57,-59.14,29.73,77,100,24.52,light snow,0.0,1.13
220,Tobetsu,JP,2020-01-06 03:06:50,43.26,141.53,30.99,74,75,21.92,light shower snow,0.0,0.0
221,Pozo Colorado,PY,2020-01-06 03:06:50,-23.49,-58.8,79.14,34,0,5.44,clear sky,0.0,0.0
222,Airai,TL,2020-01-06 03:06:50,-8.93,125.41,81.5,53,100,4.97,overcast clouds,0.0,0.0
223,Lumberton,US,2020-01-06 03:03:53,30.27,-94.2,57.2,87,1,3.36,clear sky,0.0,0.0
224,Lavrentiya,RU,2020-01-06 03:06:50,65.58,-170.99,-11.22,81,0,4.18,clear sky,0.0,0.0
225,Khatanga,RU,2020-01-06 03:06:50,71.98,102.47,-2.85,98,99,5.68,light snow,0.0,0.19
226,Clyde River,CA,2020-01-06 03:03:29,70.47,-68.59,-38.2,52,1,19.46,haze,0.0,0.0
227,Oistins,BB,2020-01-06 03:06:50,13.07,-59.53,75.2,94,75,14.99,broken clouds,0.0,0.0
228,Kieta,PG,2020-01-06 03:06:50,-6.22,155.63,85.8,67,0,6.11,clear sky,0.0,0.0
229,Bathsheba,BB,2020-01-06 03:06:50,13.22,-59.52,75.2,94,75,14.99,broken clouds,0.0,0.0
230,Tura,RU,2020-01-06 03:06:50,64.27,100.22,11.7,89,100,6.44,overcast clouds,0.0,0.0
231,Taoudenni,ML,2020-01-06 03:06:50,22.68,-3.98,50.68,21,23,5.79,few clouds,0.0,0.0
