City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
185,Kurilsk,RU,2020-01-04 17:56:15,45.23,147.88,17.04,75,93,10.8
186,Kennett,US,2020-01-04 17:56:16,36.24,-90.06,43.0,60,90,16.11
187,Muyezerskiy,RU,2020-01-04 17:56:16,63.93,31.65,25.95,95,100,7.36
188,Peniche,PT,2020-01-04 17:56:16,39.36,-9.38,57.2,66,0,8.05
189,Inuvik,CA,2020-01-04 17:56:16,68.36,-133.71,-20.2,67,40,7.43
190,Swan Hill,AU,2020-01-04 17:56:17,-35.34,143.56,61.0,56,83,5.99
191,Naze,NG,2020-01-04 17:56:17,5.43,7.07,86.0,40,55,5.82
192,Agadir,MA,2020-01-04 17:56:17,30.42,-9.58,62.6,51,0,9.17
193,Port-Gentil,GA,2020-01-04 17:56:18,-0.72,8.78,86.0,79,75,11.41
194,Mae Sai,MM,2020-01-04 17:56:18,20.44,99.89,66.2,100,20,3.36
195,Marrakesh,MA,2020-01-04 17:56:18,31.63,-7.99,62.6,55,0,4.7
196,Sorland,NO,2020-01-04 17:56:18,67.67,12.69,33.78,61,98,26.91
197,Port Lincoln,AU,2020-01-04 17:56:19,-34.72,135.86,57.76,75,100,17.98
198,Balsas,BR,2020-01-04 17:56:19,-7.53,-46.04,73.74,93,100,2.48
199,Yellowknife,CA,2020-01-04 17:56:19,62.45,-114.38,3.2,84,90,12.75
200,Svetlaya,RU,2020-01-04 17:56:19,46.54,138.33,11.59,57,1,12.91
201,Mundo Nuevo,CL,2020-01-04 17:56:20,-32.72,-71.41,66.2,77,75,12.75
202,Natal,BR,2020-01-04 17:56:20,-5.81,-35.21,87.8,62,40,13.87
203,Aklavik,CA,2020-01-04 17:56:20,68.22,-135.01,-20.2,67,40,13.67
204,Pangody,RU,2020-01-04 17:56:20,65.85,74.49,16.57,93,100,15.23
205,Huarmey,PE,2020-01-04 17:56:21,-10.07,-78.15,82.98,48,22,12.17
206,Borogontsy,RU,2020-01-04 17:56:21,62.67,131.17,-20.07,96,98,5.26
207,Bhag,PK,2020-01-04 17:56:21,29.04,67.82,62.19,33,18,4.74
208,San Patricio,PY,2020-01-04 17:56:22,-26.98,-56.83,93.65,31,37,3.6
209,Puerto Leguizamo,CO,2020-01-04 17:56:22,-0.19,-74.78,91.83,40,27,4.81
210,West Bay,CA,2020-01-04 17:56:22,49.34,-123.21,45.0,80,75,8.05
211,Sao Filipe,CV,2020-01-04 17:56:22,14.9,-24.5,71.8,71,0,12.24
212,Lebu,ET,2020-01-04 17:56:23,8.96,38.73,57.79,68,53,4.94
213,Vaitape,PF,2020-01-04 17:56:23,-16.52,-151.75,81.21,79,99,13.91
214,Casablanca,MA,2020-01-04 17:56:23,33.6,-7.62,66.2,71,1,9.17
215,Sitka,US,2020-01-04 17:56:23,37.17,-99.65,45.0,56,0,8.99
216,Nikolskoye,RU,2020-01-04 17:56:24,59.7,30.79,34.0,86,75,8.95
217,Gwembe,ZM,2020-01-04 17:56:24,-16.5,27.61,68.25,92,95,2.75
218,Umm Lajj,SA,2020-01-04 17:56:24,25.02,37.27,54.88,59,12,8.59
219,Chase,US,2020-01-04 17:52:49,38.35,-98.35,44.01,38,1,12.75
220,Sacramento,US,2020-01-04 17:54:20,38.58,-121.49,59.0,87,1,8.05
221,Sao Joao Da Barra,BR,2020-01-04 17:56:25,-21.64,-41.05,84.2,78,75,11.41
222,Prince Rupert,CA,2020-01-04 17:56:25,54.32,-130.32,35.6,93,75,8.05
223,Garachine,PA,2020-01-04 17:56:25,8.06,-78.36,81.43,75,12,9.17
224,Nanortalik,GL,2020-01-04 17:56:26,60.14,-45.24,30.04,87,100,19.84
225,Komsomolskiy,RU,2020-01-04 17:56:26,67.55,63.78,30.97,90,100,15.14
226,Dingli,IN,2020-01-04 17:56:26,28.39,75.51,58.05,43,56,5.37
227,Igunga,TZ,2020-01-04 17:56:26,-4.28,33.88,72.39,71,100,2.26
228,Alofi,NU,2020-01-04 17:55:47,-19.06,-169.92,73.4,94,0,5.82
229,Kimbe,PG,2020-01-04 17:56:27,-5.56,150.15,75.83,90,88,2.53
230,Chicama,PE,2020-01-04 17:56:27,-7.84,-79.15,73.4,78,40,10.29
231,Clyde River,CA,2020-01-04 17:56:27,70.47,-68.59,-25.6,74,75,12.75
232,Hokitika,NZ,2020-01-04 17:56:28,-42.72,170.96,56.55,71,98,11.36
233,Cockburn Town,TC,2020-01-04 17:56:28,21.46,-71.14,77.9,81,29,16.08
234,Pimentel,BR,2020-01-04 17:56:28,-3.7,-45.5,75.49,96,100,3.18
235,Karasburg,NA,2020-01-04 17:56:28,-28.01,18.75,86.45,19,52,21.97
236,Bilibino,RU,2020-01-04 17:56:29,68.06,166.44,-4.49,46,0,1.74
